X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680967.520	5239937.680	982.630	1	1	88	5
680967.680	5239937.460	982.620	1	2	63	5
680967.460	5239937.820	981.650	2	2	25	5
680967.870	5239937.200	982.700	1	1	96	5
680968.010	5239937.010	982.640	1	2	76	5
680967.790	5239937.370	981.670	2	2	27	5
680968.160	5239936.820	982.520	1	2	42	5
680967.960	5239937.150	981.630	2	2	55	5
680968.370	5239936.520	982.780	1	2	39	5
680968.130	5239936.910	981.710	2	2	73	5
680968.360	5239936.580	982.020	1	1	97	5
680968.370	5239936.610	981.380	1	1	90	5
680967.980	5239937.280	978.900	1	1	88	5
680968.230	5239936.930	979.240	1	1	107	5
680968.390	5239936.700	979.260	1	1	101	5
680968.480	5239936.610	978.920	1	1	73	5
680968.660	5239936.360	979.020	1	1	75	5
680968.860	5239936.080	979.170	1	2	40	5
680968.270	5239937.040	976.520	2	2	14	4
680968.880	5239936.090	978.560	1	1	50	5
680969.100	5239935.780	978.810	1	2	51	5
680968.690	5239936.450	976.950	2	2	24	5
680969.880	5239934.550	981.580	1	5	10	5
680969.700	5239934.840	980.760	2	5	13	5
680969.420	5239935.310	979.480	3	5	31	5
680969.330	5239935.460	979.070	4	5	27	5
680968.920	5239936.120	977.230	5	5	16	5
680970.020	5239934.370	981.480	1	1	51	5
680970.080	5239934.320	980.990	1	2	51	5
680969.660	5239935.010	979.070	2	2	14	5
680970.140	5239934.260	980.580	1	2	67	5
680969.800	5239934.810	979.040	2	2	24	5
680970.300	5239934.050	980.580	1	1	42	5
680970.340	5239934.020	980.040	1	1	39	5
680970.100	5239934.460	978.190	1	3	42	5
680969.770	5239935.000	976.700	2	3	16	5
680967.590	5239938.560	966.760	3	3	14	2
680970.290	5239934.210	978.280	1	2	56	5
680969.870	5239934.880	976.390	2	2	21	5
680970.590	5239933.750	978.960	1	1	61	5
680970.790	5239933.490	979.040	1	4	13	5
680970.520	5239933.920	977.840	2	4	43	5
680968.510	5239937.200	968.640	3	4	8	3
680968.080	5239937.890	966.710	4	4	55	2
680971.010	5239933.170	979.330	1	4	10	5
680970.670	5239933.720	977.790	2	4	59	5
680970.420	5239934.130	976.640	3	4	31	5
680968.250	5239937.670	966.730	4	4	20	2
680970.920	5239933.350	978.270	1	2	102	5
680970.590	5239933.890	976.750	2	2	24	5
680971.110	5239933.100	978.350	1	3	41	5
680970.830	5239933.550	977.080	2	3	25	5
680970.530	5239934.030	975.730	3	3	13	4
680971.340	5239932.760	978.660	1	2	20	5
680971.000	5239933.310	977.120	2	2	52	5
680971.440	5239932.640	978.350	1	2	28	5
680971.270	5239932.930	977.540	2	2	60	5
680971.620	5239932.400	978.470	1	2	37	5
680971.380	5239932.780	977.380	2	2	41	5
680971.430	5239932.750	976.800	1	1	62	5
680971.690	5239932.380	977.280	1	1	97	5
680971.890	5239932.100	977.450	1	1	78	5
680971.780	5239932.310	976.260	1	1	72	5
680972.010	5239931.980	976.530	1	2	62	5
680971.680	5239932.530	974.960	2	2	22	4
680972.040	5239931.980	975.890	1	1	76	5
680972.120	5239931.900	975.500	1	2	42	4
680971.840	5239932.360	974.220	2	2	38	4
680971.900	5239932.310	973.710	1	1	66	4
680972.240	5239931.800	974.540	1	1	83	4
680972.250	5239931.820	973.870	1	1	100	4
680972.430	5239931.580	973.970	1	2	58	4
680972.000	5239932.270	971.990	2	2	23	4
680972.630	5239931.300	974.120	1	2	61	4
680972.180	5239932.040	972.010	2	2	15	4
680972.340	5239931.830	971.940	1	1	83	4
680972.550	5239931.530	972.190	1	2	72	4
680972.250	5239932.010	970.790	2	2	24	4
680972.450	5239931.740	970.940	1	1	73	4
680972.360	5239931.930	969.750	1	2	34	4
680971.500	5239933.330	965.720	2	2	30	2
680972.480	5239931.780	969.570	1	2	9	4
680971.650	5239933.130	965.680	2	2	121	2
680971.800	5239932.930	965.620	1	1	141	2
680972.650	5239931.590	968.850	1	2	11	4
680971.970	5239932.710	965.600	2	2	126	2
680972.920	5239931.200	969.300	1	2	27	4
680972.130	5239932.500	965.550	2	2	115	2
680972.960	5239931.170	968.760	1	2	17	4
680972.280	5239932.300	965.510	2	2	115	2
680972.450	5239932.080	965.480	1	1	113	2
680972.610	5239931.860	965.480	1	1	121	2
680972.750	5239931.660	965.440	1	1	125	2
680973.660	5239930.210	969.010	1	2	13	4
680972.920	5239931.430	965.460	2	2	110	2
680973.080	5239931.220	965.420	1	1	128	2
680973.260	5239930.990	965.410	1	1	132	2
680973.400	5239930.800	965.360	1	1	114	2
680973.570	5239930.560	965.360	1	1	132	2
680973.720	5239930.360	965.320	1	1	123	2
680973.860	5239930.180	965.200	1	1	103	2
680974.000	5239929.990	965.150	1	1	113	2
680974.170	5239929.780	965.090	1	1	92	2
680974.320	5239929.570	965.040	1	1	107	2
680974.470	5239929.370	964.970	1	1	83	2
680977.140	5239925.020	977.170	1	2	34	5
680974.620	5239929.170	964.910	2	2	19	2
680977.360	5239924.710	977.460	1	1	41	5
680977.490	5239924.540	977.340	1	1	40	5
680977.700	5239924.240	977.590	1	1	38	5
680977.540	5239924.540	976.040	1	1	35	5
680977.890	5239924.030	976.920	1	1	66	5
680978.240	5239923.500	977.830	1	2	21	5
680978.000	5239923.890	976.660	2	2	26	5
680978.240	5239923.540	977.060	1	1	43	5
680978.380	5239923.360	976.990	1	2	13	5
680978.180	5239923.690	975.990	2	2	52	5
680978.350	5239923.450	976.080	1	1	55	5
680978.480	5239923.290	975.920	1	1	52	5
680978.450	5239923.390	974.950	1	3	38	5
680977.730	5239924.580	971.390	2	3	10	4
680977.280	5239925.320	969.180	3	3	9	4
680978.690	5239923.040	975.360	1	1	48	5
680978.680	5239923.110	974.480	1	1	38	5
680978.820	5239922.920	974.370	1	1	54	5
680978.870	5239922.900	973.820	1	1	34	5
680979.050	5239922.630	974.020	1	1	52	5
680979.250	5239922.350	974.200	1	1	45	5
680979.120	5239922.620	972.710	1	1	45	5
680979.240	5239922.480	972.460	1	1	51	4
680979.270	5239922.480	971.850	1	1	42	4
680979.410	5239922.290	971.700	1	1	41	4
680979.520	5239922.160	971.470	1	2	54	4
680979.190	5239922.700	969.820	2	2	10	4
680979.330	5239922.530	969.710	1	1	45	4
680979.640	5239922.050	970.530	1	1	52	4
680979.820	5239921.800	970.580	1	2	16	4
680979.350	5239922.590	968.170	2	2	36	4
680979.940	5239921.650	970.370	1	3	11	4
680979.270	5239922.770	966.950	2	3	15	4
680978.500	5239924.050	963.040	3	3	57	2
680979.440	5239922.540	967.010	1	2	30	4
680978.650	5239923.860	962.960	2	2	45	2
680979.670	5239922.210	967.330	1	2	33	4
680978.790	5239923.680	962.840	2	2	66	2
680979.800	5239922.040	967.180	1	2	29	4
680978.940	5239923.470	962.780	2	2	35	2
680979.080	5239923.290	962.700	1	1	53	2
680979.220	5239923.110	962.620	1	1	43	2
680981.360	5239919.590	972.730	1	1	43	5
680981.520	5239919.380	972.690	1	1	56	5
680981.540	5239919.390	971.990	1	2	41	5
680980.910	5239920.450	968.740	2	2	10	4
680983.340	5239916.450	980.440	1	2	12	5
680981.100	5239920.180	968.910	2	2	38	4
680982.340	5239918.170	974.450	1	2	30	5
680981.370	5239919.780	969.470	2	2	24	4
680982.710	5239917.590	975.610	1	4	12	5
680982.490	5239917.970	974.430	2	4	52	5
680981.840	5239919.050	971.080	3	4	8	4
680981.560	5239919.520	969.630	4	4	16	4
680982.870	5239917.380	975.590	1	2	55	5
680982.670	5239917.710	974.570	2	2	23	5
680983.060	5239917.120	975.760	1	1	95	5
680983.180	5239916.970	975.490	1	2	82	5
680982.990	5239917.280	974.540	2	2	48	5
680983.420	5239916.610	975.980	1	1	94	5
680984.270	5239915.250	979.550	1	1	54	5
680983.650	5239916.340	975.500	1	2	20	5
680983.440	5239916.690	974.390	2	2	95	5
680983.670	5239916.360	974.790	1	1	100	5
680983.990	5239915.870	975.670	1	2	38	5
680983.810	5239916.160	974.750	2	2	24	5
680984.090	5239915.750	975.360	1	1	63	5
680984.150	5239915.710	974.780	1	1	39	5
680984.330	5239915.450	974.950	1	1	81	5
680984.510	5239915.200	975.020	1	2	53	5
680984.350	5239915.460	974.190	2	2	57	5
680984.460	5239915.340	973.940	1	1	96	5
680984.570	5239915.210	973.720	1	1	94	5
680984.620	5239915.170	973.150	1	1	70	5
680984.880	5239914.790	973.670	1	1	91	5
680985.130	5239914.420	974.120	1	1	90	5
680985.820	5239913.310	977.010	1	2	31	5
680985.280	5239914.220	974.130	2	2	24	5
680985.430	5239914.030	974.020	1	2	86	5
680985.140	5239914.510	972.490	2	2	22	5
680985.560	5239913.850	973.920	1	2	31	5
680985.310	5239914.280	972.570	2	2	48	5
680985.450	5239914.080	972.510	1	1	128	5
680985.620	5239913.840	972.640	1	1	62	5
680985.950	5239913.360	973.470	1	1	56	5
680986.020	5239913.290	972.980	1	2	52	5
680985.100	5239914.830	968.060	2	2	10	4
680986.070	5239913.250	972.440	1	2	71	5
680985.170	5239914.770	967.570	2	2	20	4
680986.310	5239912.900	972.870	1	3	21	5
680985.310	5239914.580	967.490	2	3	25	4
680984.000	5239916.790	960.370	3	3	24	2
680986.290	5239912.990	971.910	1	3	20	5
680985.450	5239914.400	967.360	2	3	41	4
680984.160	5239916.580	960.360	3	3	13	2
680986.450	5239912.780	971.920	1	2	15	5
680985.590	5239914.220	967.270	2	2	41	4
680986.890	5239912.080	973.480	1	1	16	5
680987.040	5239911.880	973.450	1	1	61	5
680987.170	5239911.720	973.250	1	1	46	5
680987.310	5239911.540	973.140	1	1	35	5
680986.430	5239913.070	967.470	1	3	84	4
680985.920	5239913.930	964.680	2	3	18	4
680985.070	5239915.370	960.010	3	3	24	2
680987.820	5239910.780	974.250	1	2	28	5
680986.580	5239912.870	967.450	2	2	34	4
680987.970	5239910.590	974.210	1	1	48	5
680986.920	5239912.390	967.630	1	1	87	4
680988.820	5239909.260	977.140	1	2	9	5
680988.470	5239909.840	975.230	2	2	13	5
680988.630	5239909.620	975.240	1	1	40	5
680988.260	5239910.370	971.390	1	3	29	5
680986.570	5239913.220	962.070	2	3	21	3
680986.260	5239913.730	960.380	3	3	12	3
680988.380	5239910.210	971.250	1	2	46	5
680986.270	5239913.760	959.600	2	2	15	2
680988.510	5239910.040	971.120	1	3	16	5
680986.960	5239912.660	962.540	2	3	12	4
680986.420	5239913.570	959.540	3	3	54	2
680986.560	5239913.380	959.470	1	1	97	2
680986.720	5239913.170	959.400	1	1	97	2
680988.680	5239909.920	969.410	1	2	54	5
680986.860	5239912.990	959.280	2	2	24	2
680988.810	5239909.750	969.260	1	1	46	5
680988.910	5239909.630	968.920	1	2	17	5
680987.170	5239912.590	959.150	2	2	70	2
680987.310	5239912.390	959.090	1	1	110	2
680987.450	5239912.210	959.010	1	1	95	2
680987.600	5239912.020	958.950	1	1	111	2
680990.270	5239907.550	973.050	1	2	16	5
680987.760	5239911.800	958.910	2	2	67	2
680989.250	5239909.330	966.400	1	2	28	4
680987.910	5239911.600	958.830	2	2	18	2
680990.610	5239907.080	973.210	1	3	16	5
680989.650	5239908.700	967.790	2	3	12	4
680989.410	5239909.110	966.440	3	3	33	4
680990.910	5239906.620	974.020	1	2	10	5
680990.780	5239906.850	973.230	2	2	40	5
680991.060	5239906.420	973.990	1	1	52	5
680991.410	5239905.880	975.100	1	2	18	5
680991.290	5239906.090	974.390	2	2	33	5
680992.200	5239904.580	978.770	1	2	15	5
680991.440	5239905.890	974.400	2	2	29	5
680992.340	5239904.410	978.630	1	2	10	5
680991.620	5239905.630	974.540	2	2	39	5
680991.910	5239905.200	975.220	1	2	13	5
680991.750	5239905.470	974.330	2	2	40	5
680992.040	5239905.030	975.120	1	2	31	5
680990.210	5239908.130	964.680	2	2	15	4
680992.050	5239905.080	974.270	1	3	10	5
680991.870	5239905.370	973.270	2	3	33	5
680989.280	5239909.780	958.410	3	3	11	2
680991.980	5239905.250	972.980	1	1	72	5
680992.080	5239905.130	972.690	1	2	46	5
680989.580	5239909.380	958.320	2	2	7	2
680992.210	5239904.950	972.600	1	1	74	5
680992.340	5239904.790	972.430	1	1	61	5
680992.490	5239904.590	972.330	1	2	25	5
680992.150	5239905.180	970.330	2	2	35	5
680992.290	5239904.990	970.280	1	2	21	5
680992.110	5239905.290	969.260	2	2	28	5
680990.670	5239907.810	959.910	1	1	20	3
680994.640	5239901.090	982.160	1	1	43	5
680994.770	5239900.920	982.000	1	1	55	5
680994.210	5239901.930	977.870	1	1	12	5
680994.370	5239901.710	977.890	1	1	53	5
680994.510	5239901.530	977.780	1	1	56	5
680994.630	5239901.380	977.610	1	1	44	5
680994.650	5239901.410	976.740	1	2	25	5
680993.190	5239903.910	968.160	2	2	35	5
680996.070	5239899.030	984.280	1	2	82	5
680993.350	5239903.690	968.220	2	2	12	5
680996.170	5239898.910	983.990	1	3	53	5
680993.500	5239903.470	968.250	2	3	10	5
680993.120	5239904.130	965.990	3	3	12	4
680993.660	5239903.260	968.260	1	1	56	5
680993.590	5239903.450	966.850	1	4	33	4
680993.350	5239903.850	965.460	2	4	20	4
680992.920	5239904.580	962.920	3	4	14	4
680992.610	5239905.120	961.080	4	4	19	4
680996.090	5239899.210	980.780	1	1	71	5
680996.200	5239899.080	980.560	1	1	61	5
680995.860	5239899.730	977.550	1	2	19	5
680994.470	5239902.100	969.300	2	2	9	5
680997.090	5239897.670	984.020	1	1	55	5
680997.410	5239897.180	985.040	1	1	72	5
680996.680	5239898.480	979.800	1	2	45	5
680995.380	5239900.710	972.010	2	2	15	5
680997.020	5239897.960	980.890	1	2	43	5
680996.730	5239898.440	979.180	2	2	10	5
680995.710	5239900.260	972.060	1	1	98	5
680995.810	5239900.140	971.740	1	3	45	5
680995.340	5239900.950	968.930	2	3	13	5
680994.970	5239901.600	966.650	3	3	14	4
680995.940	5239899.980	971.600	1	2	52	5
680995.510	5239900.730	968.970	2	2	13	5
680997.200	5239897.870	978.270	1	2	16	5
680996.080	5239899.800	971.490	2	2	35	5
680997.340	5239897.680	978.250	1	1	60	5
680996.220	5239899.660	970.550	1	4	14	5
680995.780	5239900.420	967.860	2	4	17	5
680995.470	5239900.960	965.950	3	4	24	4
680994.020	5239903.450	957.190	4	4	10	2
680997.050	5239898.290	974.620	1	2	42	5
680996.380	5239899.460	970.520	2	2	9	5
680997.760	5239897.140	977.910	1	2	36	5
680997.450	5239897.660	976.070	2	2	40	5
680998.110	5239896.580	979.220	1	2	35	5
680997.900	5239896.940	977.940	2	2	37	5
680998.270	5239896.360	979.230	1	1	56	5
680998.330	5239896.330	978.640	1	1	39	5
680998.010	5239896.930	975.760	1	3	22	5
680997.650	5239897.550	973.560	2	3	20	5
680997.050	5239898.580	969.910	3	3	11	5
680997.790	5239897.360	973.550	1	1	74	5
680998.550	5239896.110	977.210	1	1	43	5
680998.700	5239895.910	977.200	1	3	35	5
680997.890	5239897.310	972.160	2	3	11	5
680997.370	5239898.200	968.990	3	3	7	5
680998.830	5239895.750	977.050	1	3	17	5
680998.030	5239897.130	972.100	2	3	30	5
680997.490	5239898.050	968.790	3	3	12	5
680998.130	5239897.020	971.690	1	3	20	5
680997.680	5239897.790	968.920	2	3	28	5
680997.500	5239898.110	967.810	3	3	15	5
680998.290	5239896.790	971.800	1	2	31	5
680997.640	5239897.920	967.760	2	2	33	5
680998.430	5239896.610	971.720	1	2	70	5
680997.770	5239897.740	967.660	2	2	9	5
680998.580	5239896.410	971.730	1	2	65	5
680997.910	5239897.570	967.570	2	2	7	5
680998.740	5239896.190	971.710	1	3	21	5
680998.050	5239897.390	967.380	2	3	32	5
680997.870	5239897.700	966.290	3	3	15	4
680998.860	5239896.040	971.470	1	4	9	5
680998.150	5239897.280	967.010	2	4	21	5
680998.010	5239897.510	966.180	3	4	30	4
680997.630	5239898.170	963.780	4	4	20	4
680998.140	5239897.340	966.060	1	3	60	4
680997.770	5239897.990	963.710	2	3	24	4
680996.670	5239899.910	956.790	3	3	15	2
680998.280	5239897.160	965.910	1	3	9	4
680997.300	5239898.860	959.750	2	3	8	3
680996.830	5239899.680	956.770	3	3	69	2
680998.600	5239896.680	966.900	1	4	14	5
680998.400	5239897.020	965.660	2	4	30	4
680997.450	5239898.660	959.710	3	4	25	3
680996.990	5239899.470	956.780	4	4	25	2
680998.770	5239896.430	967.070	1	3	18	5
680998.530	5239896.860	965.530	2	3	22	4
680997.590	5239898.480	959.650	3	3	25	3
680998.060	5239897.720	961.650	1	3	19	4
680997.720	5239898.330	959.460	2	3	18	3
680997.300	5239899.040	956.860	3	3	79	2
680999.040	5239896.090	966.790	1	4	24	5
680998.220	5239897.510	961.620	2	4	12	4
680997.820	5239898.200	959.090	3	4	18	3
680997.470	5239898.810	956.860	4	4	30	2
680999.240	5239895.810	967.010	1	4	27	5
680998.890	5239896.410	964.810	2	4	19	4
680997.980	5239897.990	959.050	3	4	15	3
680997.630	5239898.590	956.850	4	4	24	2
680999.400	5239895.580	967.110	1	3	18	5
680998.090	5239897.870	958.760	2	3	11	3
680997.790	5239898.390	956.830	3	3	71	2
680999.500	5239895.470	966.750	1	3	28	5
680998.210	5239897.720	958.510	2	3	20	3
680997.950	5239898.170	956.840	3	3	22	2
680999.120	5239896.190	963.330	1	3	19	4
680998.340	5239897.550	958.320	2	3	50	3
680998.100	5239897.960	956.830	3	3	17	2
680999.830	5239895.020	966.890	1	3	41	5
680998.460	5239897.390	958.170	2	3	17	3
680998.250	5239897.770	956.780	3	3	14	2
680998.550	5239897.300	957.750	2	3	40	3
680998.400	5239897.560	956.790	3	3	34	2
680998.690	5239897.130	957.580	2	3	34	3
680998.560	5239897.340	956.800	3	3	56	2
680998.740	5239897.100	956.840	1	1	126	2
680998.890	5239896.890	956.850	1	1	126	2
680999.070	5239896.650	956.910	1	1	129	2
680999.210	5239896.460	956.900	1	1	108	2
680999.380	5239896.230	956.950	1	1	88	2
680999.530	5239896.040	956.890	1	1	118	2
680999.680	5239895.830	956.850	1	1	84	2
680999.840	5239895.620	956.820	2	2	82	2
680920.140	5239999.990	1003.990	1	1	24	5
680920.200	5239999.920	1003.660	1	1	39	5
680920.310	5239999.800	1003.390	1	1	29	5
680920.400	5239999.700	1003.110	1	1	36	5
680920.270	5239999.920	1002.220	1	1	24	5
680920.600	5239999.490	1002.100	1	1	32	5
680920.790	5239999.220	1002.170	1	1	34	5
680920.470	5239999.750	1000.680	1	1	41	5
680920.690	5239999.440	1000.780	1	1	59	5
680920.630	5239999.580	1000.020	1	1	18	5
680920.550	5239999.720	999.280	1	1	26	5
680920.660	5239999.590	999.030	1	1	48	5
680921.320	5239998.610	1000.490	1	2	10	5
680920.830	5239999.370	999.010	2	2	51	5
680920.970	5239999.170	998.910	1	1	45	5
680920.700	5239999.620	997.580	1	1	20	5
680920.760	5239999.570	997.170	1	1	41	5
680920.940	5239999.320	997.170	1	1	62	5
680921.040	5239999.210	996.900	1	1	20	5
680921.710	5239998.210	998.380	1	2	45	5
680921.030	5239999.260	996.330	2	2	12	5
680921.780	5239998.130	998.050	1	1	40	5
680921.400	5239998.760	996.370	1	2	45	5
680920.810	5239999.660	994.590	2	2	12	5
680922.010	5239997.850	997.680	1	2	14	5
680921.640	5239998.410	996.570	2	2	34	5
680922.130	5239997.700	997.490	1	1	43	5
680922.130	5239997.740	996.890	1	1	71	5
680922.220	5239997.630	996.650	1	1	35	5
680922.320	5239997.500	996.400	1	1	36	5
680922.380	5239997.450	996.020	1	2	22	5
680921.830	5239998.290	994.360	2	2	24	5
680921.920	5239998.190	994.080	1	1	49	5
680922.280	5239997.670	994.650	1	1	25	5
680922.140	5239997.920	993.640	1	1	32	5
680922.930	5239996.740	995.470	1	1	41	5
680923.060	5239996.580	995.320	1	1	35	5
680922.660	5239997.230	993.540	1	2	10	5
680922.290	5239997.790	992.430	2	2	12	5
680922.430	5239997.600	992.320	1	1	45	5
680923.050	5239996.690	993.650	1	2	24	5
680922.580	5239997.410	992.210	2	2	20	5
680923.190	5239996.510	993.530	1	1	37	5
680923.420	5239996.180	993.700	1	1	34	5
680923.610	5239995.930	993.690	1	1	37	5
680923.750	5239995.760	993.550	1	1	38	5
680922.980	5239996.970	990.620	1	1	49	5
680923.080	5239996.860	990.380	1	3	24	5
680922.780	5239997.300	989.470	2	3	21	5
680922.260	5239998.110	987.860	3	3	11	5
680923.230	5239996.650	990.290	1	1	21	5
680923.090	5239996.890	989.310	1	2	30	5
680922.570	5239997.700	987.700	2	2	14	5
680923.340	5239996.550	989.490	1	1	46	5
680923.460	5239996.400	989.300	1	1	39	5
680923.620	5239996.180	989.240	1	1	30	5
680923.690	5239996.120	988.850	1	1	43	5
680923.760	5239996.050	988.530	1	1	33	5
680923.760	5239996.080	987.980	1	3	15	5
680923.050	5239997.170	985.780	2	3	27	4
680922.670	5239997.750	984.590	3	3	33	4
680923.220	5239996.940	985.730	1	1	53	4
680923.400	5239996.710	985.680	1	1	53	4
680923.560	5239996.490	985.630	1	1	40	4
680923.710	5239996.290	985.520	1	2	22	4
680921.380	5239999.890	978.200	2	2	40	2
680922.950	5239997.500	982.530	1	2	15	4
680921.530	5239999.690	978.070	2	2	96	2
680921.690	5239999.480	978.010	1	1	102	2
680923.740	5239996.350	983.930	1	2	19	4
680921.850	5239999.280	977.950	2	2	54	2
680922.010	5239999.050	977.890	1	1	79	2
680922.180	5239998.840	977.790	1	1	87	2
680922.350	5239998.610	977.730	1	1	98	2
680922.500	5239998.410	977.670	1	1	96	2
680922.680	5239998.170	977.600	1	1	67	2
680923.230	5239997.350	978.790	1	2	10	3
680922.840	5239997.950	977.550	2	2	44	2
680923.260	5239997.340	978.310	1	2	17	3
680923.000	5239997.740	977.490	2	2	32	2
680923.170	5239997.510	977.500	1	1	46	2
680923.340	5239997.290	977.390	1	1	67	2
680923.520	5239997.060	977.330	1	1	84	2
680923.680	5239996.830	977.320	1	1	101	2
680923.860	5239996.590	977.290	1	1	83	2
680924.030	5239996.370	977.240	1	1	98	2
680924.190	5239996.150	977.180	1	1	112	2
680924.350	5239995.940	977.130	1	1	110	2
680924.520	5239995.720	977.050	1	1	95	2
680924.680	5239995.510	976.930	1	1	103	2
680924.850	5239995.290	976.920	1	1	77	2
680925.020	5239995.050	976.870	1	1	85	2
680925.180	5239994.830	976.820	1	1	83	2
680925.350	5239994.610	976.780	1	1	82	2
680925.570	5239994.310	976.900	1	1	52	3
680925.690	5239994.150	976.690	1	1	84	2
680925.860	5239993.940	976.610	1	1	82	2
680926.010	5239993.740	976.530	1	1	91	2
